edge_type_id target_query source_query syn_weight target_sections weight_function model_template distance_range delay weight_sigma dynamics_params
6622 node_type_id=='469610831' location=='LGN' 0.000756344211106 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6623 node_type_id=='471077857' location=='LGN' 0.0014908393687 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6624 node_type_id=='471085676' location=='LGN' 0.0008996468614369998 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6625 node_type_id=='478793814' location=='LGN' 0.000988439195858 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6628 node_type_id=='486783119' location=='LGN' 0.00083093955676 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6630 node_type_id=='333604946' location=='LGN' 0.00021032497558200002 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6631 node_type_id=='487667205' location=='LGN' 0.00020169277390700001 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6632 node_type_id=='314642645' location=='LGN' 9.316690682589999e-06 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6633 node_type_id=='324025371' location=='LGN' 1.57991849649e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6634 node_type_id=='329550137' location=='LGN' 1.3043484499e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6635 node_type_id=='473020156' location=='LGN' 1.4393033653e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6636 node_type_id=='476616076' location=='LGN' 9.1515847796e-06 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6637 node_type_id=='479179020' location=='LGN' 1.39482597901e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6638 node_type_id=='480087928' location=='LGN' 1.05109096704e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6639 node_type_id=='480124551' location=='LGN' 1.71873027913e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6641 node_type_id=='484679812' location=='LGN' 1.85521591548e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6642 node_type_id=='485836906' location=='LGN' 2.81782021797e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6643 node_type_id=='486502127' location=='LGN' 1.15434841109e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6644 node_type_id=='474626527' location=='LGN' 0.0 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6645 node_type_id=='313862167' location=='LGN' 0.0 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6646 node_type_id=='473016550' location=='LGN' 0.0 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6648 node_type_id=='318733871' location=='LGN' 1.74100182066e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6649 node_type_id=='318808427' location=='LGN' 1.98345464907e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6651 node_type_id=='370351753' location=='LGN' 2.43039177133e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6652 node_type_id=='386049446' location=='LGN' 2.09137056492e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6653 node_type_id=='397351623' location=='LGN' 1.90490560747e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6654 node_type_id=='422738880' location=='LGN' 1.53045213302e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6655 node_type_id=='475459689' location=='LGN' 2.72114278699e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6656 node_type_id=='476455864' location=='LGN' 1.42523338546e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6657 node_type_id=='476457450' location=='LGN' 1.28554744689e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6658 node_type_id=='314804042' location=='LGN' 5.3300336694999987e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6660 node_type_id=='314831019' location=='LGN' 5.17567957856e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6661 node_type_id=='320207387' location=='LGN' 5.250627986e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6662 node_type_id=='323865917' location=='LGN' 5.82156254716e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6663 node_type_id=='324025297' location=='LGN' 5.13517811278e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6664 node_type_id=='349621141' location=='LGN' 5.53307268726e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6665 node_type_id=='354190013' location=='LGN' 5.87224940266e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6666 node_type_id=='468120757' location=='LGN' 5.21497553086e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6667 node_type_id=='468193142' location=='LGN' 5.3503047537000004e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6668 node_type_id=='469793303' location=='LGN' 4.96612765796e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6669 node_type_id=='473601979' location=='LGN' 5.28639221558e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6670 node_type_id=='476048909' location=='LGN' 5.12127307086e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6672 node_type_id=='476131588' location=='LGN' 5.33966534146e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6674 node_type_id=='480116737' location=='LGN' 5.66454860796e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6675 node_type_id=='480169178' location=='LGN' 6.06306725584e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6676 node_type_id=='480351780' location=='LGN' 5.49224712148e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6677 node_type_id=='480353286' location=='LGN' 4.95445821348e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6678 node_type_id=='466632464' location=='LGN' 4.64128156705e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6679 node_type_id=='471410185' location=='LGN' 4.80119672931e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6680 node_type_id=='471786879' location=='LGN' 4.68572559003e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6681 node_type_id=='471789504' location=='LGN' 4.82058520915e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6682 node_type_id=='471819401' location=='LGN' 4.85145861728e-05 "['basal', 'apical']" wmax exp2syn "[0.0, 150.0]" 1.7 nan AMPA_ExcToExc.json
6719 node_type_id=='100000101' location=='LGN' 0.010680980169299999 nan wmax NULL nan 1.7 nan instanteneousExc.json
6720 node_type_id=='100000102' location=='LGN' 0.00721580655228 nan wmax NULL nan 1.7 nan instanteneousExc.json
6721 node_type_id=='100000103' location=='LGN' 0.020980918959599998 nan wmax NULL nan 1.7 nan instanteneousExc.json
6722 node_type_id=='100000104' location=='LGN' 0.00144646429137 nan wmax NULL nan 1.7 nan instanteneousExc.json
6723 node_type_id=='100000105' location=='LGN' 0.011520669646399999 nan wmax NULL nan 1.7 nan instanteneousExc.json
6724 node_type_id=='100000110' location=='LGN' 0.0016587779701900001 nan wmax NULL nan 1.7 nan instanteneousExc.json
6725 node_type_id=='100000111' location=='LGN' 0.007935807930109999 nan wmax NULL nan 1.7 nan instanteneousExc.json
6726 node_type_id=='100000112' location=='LGN' 0.004156806075610001 nan wmax NULL nan 1.7 nan instanteneousExc.json
6727 node_type_id=='100000108' location=='LGN' 0.0016065014887000002 nan wmax NULL nan 1.7 nan instanteneousExc.json
6728 node_type_id=='100000114' location=='LGN' 0.0 nan wmax NULL nan 1.7 nan instanteneousExc.json
6729 node_type_id=='100000115' location=='LGN' 0.0 nan wmax NULL nan 1.7 nan instanteneousExc.json
6730 node_type_id=='100000116' location=='LGN' 0.0013927634897399998 nan wmax NULL nan 1.7 nan instanteneousExc.json
6731 node_type_id=='100000119' location=='LGN' 0.00624145577892 nan wmax NULL nan 1.7 nan instanteneousExc.json
6732 node_type_id=='100000121' location=='LGN' 0.00393372190419 nan wmax NULL nan 1.7 nan instanteneousExc.json
6739 node_type_id=='475585413' location=='LGN' 0.0012715091441 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6740 node_type_id=='478107198' location=='LGN' 0.0007403804916549999 "['somatic', 'basal']" wmax exp2syn "[0.0, 1e+20]" 1.7 nan AMPA_ExcToInh.json
6741 node_type_id=='100000117' location=='LGN' 0.0330001980077 nan wmax NULL nan 1.7 nan instanteneousExc.json
